scenario,strategy,membership_fee_eur,first_year_subsidy_eur,effective_fee_eur,info_cues_used,consumer_climate_index,savings_rate_percent,inflation_percent,competitor_penalty_percent,adoption_rate,projected_member_households,projected_member_spend_eur,membership_revenue_eur,merchandise_contribution_eur,total_contribution_eur,break_even_monthly_spend_eur,replication_id
upside_recovery,subsidized_65_to_20,65.0,45.0,20.0,7,-16.0,16.5,1.8,1.189929178517888,0.5547333333333333,249629.99999999997,1586849460.4926736,4992599.999999999,21969447.07250434,13029127.072504342,15.71285568488085,64
upside_recovery,standard_65,65.0,0.0,65.0,5,-16.0,16.5,1.8,1.5444591451034322,0.20006666666666667,90030.0,803364292.1626439,5851950.0,8443792.684570149,362822.6845701486,51.04783483842215,65
upside_recovery,entry_35,35.0,0.0,35.0,6,-16.0,16.5,1.8,1.7705273159083263,0.3722,167490.0,1231793089.1740737,5862150.0,15341593.891195983,7270823.891195983,27.487295682227312,65
upside_recovery,subsidized_65_to_20,65.0,45.0,20.0,7,-16.0,16.5,1.8,1.1333043800747182,0.5608,252359.99999999997,1606075904.6395254,5047199.999999999,22239882.120363146,13354162.120363146,15.707026104129893,65
upside_recovery,standard_65,65.0,0.0,65.0,5,-16.0,16.5,1.8,2.612116747066394,0.19053333333333333,85740.0,771252136.9936575,5573100.0,8396288.350959837,36468.35095983744,51.115919049989806,66
upside_recovery,entry_35,35.0,0.0,35.0,6,-16.0,16.5,1.8,1.5708648720558172,0.38106666666666666,171480.0,1259460701.96884,6001800.0,15833158.990115553,7902038.990115553,27.523956411532975,66
upside_recovery,subsidized_65_to_20,65.0,45.0,20.0,7,-16.0,16.5,1.8,1.560953598989754,0.5496,247320.0,1586328246.0710988,4946400.0,21854870.21045208,12868350.21045208,15.727975092304554,66
upside_recovery,standard_65,65.0,0.0,65.0,5,-16.0,16.5,1.8,1.3915706710520426,0.20513333333333333,92310.0,819169895.3396822,6000150.0,8983758.385824129,1050988.385824129,51.02511364182944,67
upside_recovery,entry_35,35.0,0.0,35.0,6,-16.0,16.5,1.8,1.7995914742545374,0.37533333333333335,168900.0,1240073803.5472655,5911500.0,15381556.907771438,7360136.907771438,27.475061191754317,67
upside_recovery,subsidized_65_to_20,65.0,45.0,20.0,7,-16.0,16.5,1.8,0.6917574212598647,0.5750666666666666,258779.99999999997,1639481420.488741,5175599.999999999,22642100.45800531,13884780.45800531,15.700034966716752,67
upside_recovery,standard_65,65.0,0.0,65.0,5,-16.0,16.5,1.8,2.2344367865483155,0.19046666666666667,85710.0,767418470.2361002,5571150.0,8031412.715022385,-330357.2849776149,51.00267745959531,68
upside_recovery,entry_35,35.0,0.0,35.0,6,-16.0,16.5,1.8,0.6683179788493889,0.3937333333333333,177180.0,1284441519.2196374,6201300.0,15962748.581440657,8231128.581440657,27.462980170551322,68
upside_recovery,subsidized_65_to_20,65.0,45.0,20.0,7,-16.0,16.5,1.8,0.15529736212167664,0.5924,266580.0,1665561216.804432,5331600.0,23000016.344382316,14398696.344382316,15.693131526029326,68
upside_recovery,standard_65,65.0,0.0,65.0,5,-16.0,16.5,1.8,1.6991930947799045,0.1968,88560.0,796711282.1240629,5756400.0,8862892.240708962,686372.2407089621,51.05996618522261,69
upside_recovery,entry_35,35.0,0.0,35.0,6,-16.0,16.5,1.8,1.6853353303427905,0.3762666666666667,169320.0,1243010242.9743567,5926200.0,15569585.449467778,7562865.449467778,27.493827945889105,69
upside_recovery,subsidized_65_to_20,65.0,45.0,20.0,7,-16.0,16.5,1.8,0.5769782681039652,0.5748666666666666,258690.0,1638574761.0025015,5173800.0,22841087.111305,14081967.111304998,15.710758826222344,69
upside_recovery,standard_65,65.0,0.0,65.0,5,-16.0,16.5,1.8,1.8263444486895868,0.20053333333333334,90240.0,802315370.728054,5865600.0,8863033.365925148,795713.3659251481,51.02805277151538,70
upside_recovery,entry_35,35.0,0.0,35.0,6,-16.0,16.5,1.8,1.9033272307843894,0.37293333333333334,167820.0,1231639964.1616385,5873700.0,15445124.64587295,7385904.645872951,27.47664380004674,70
upside_recovery,subsidized_65_to_20,65.0,45.0,20.0,7,-16.0,16.5,1.8,1.2039177979958022,0.5632666666666667,253470.0,1609215119.4058511,5069400.0,22053185.93253678,13189665.93253678,15.700939314312421,70
upside_recovery,standard_65,65.0,0.0,65.0,5,-16.0,16.5,1.8,2.1655381353792746,0.1872,84240.0,755707386.5174893,5475600.0,8359839.787040949,-97480.21295905113,51.1742515591449,71
upside_recovery,entry_35,35.0,0.0,35.0,6,-16.0,16.5,1.8,0.5611259090146998,0.4014666666666667,180660.0,1303404373.651932,6323100.0,16903219.703981906,9293399.703981906,27.55536622415495,71
upside_recovery,subsidized_65_to_20,65.0,45.0,20.0,7,-16.0,16.5,1.8,1.2258978684306583,0.56,252000.00000000003,1597450799.096725,5040000.000000001,22426617.04464248,13533697.044642478,15.74592355665997,71
upside_recovery,standard_65,65.0,0.0,65.0,5,-16.0,16.5,1.8,1.18302447110449,0.204,91800.0,817893876.7490079,5967000.0,9169542.47777535,1203622.4777753502,51.19671396091915,72
upside_recovery,entry_35,35.0,0.0,35.0,6,-16.0,16.5,1.8,0.9957009580761398,0.39786666666666665,179040.0,1299203485.6950715,6266400.0,16875000.63334,9208480.633340001,27.56746136357185,72
upside_recovery,subsidized_65_to_20,65.0,45.0,20.0,7,-16.0,16.5,1.8,1.71430524160065,0.5490666666666667,247080.00000000003,1580789675.8793905,4941600.000000001,22108417.512675315,13117097.512675315,15.752835064898198,72
upside_recovery,standard_65,65.0,0.0,65.0,5,-16.0,16.5,1.8,0.7579813277032823,0.20386666666666667,91740.0,819392441.3493327,5963100.0,8976012.949424922,1006192.9494249225,51.238934186084414,73
upside_recovery,entry_35,35.0,0.0,35.0,6,-16.0,16.5,1.8,0.8305948697806345,0.38993333333333335,175470.0,1277725279.7869,6141450.0,16261224.477842927,8469754.477842927,27.59019533096853,73
upside_recovery,subsidized_65_to_20,65.0,45.0,20.0,7,-16.0,16.5,1.8,0.4888981034507425,0.5782666666666667,260220.00000000003,1641025067.0247593,5204400.000000001,23264743.513078213,14536223.513078213,15.765825903410587,73
upside_recovery,standard_65,65.0,0.0,65.0,5,-16.0,16.5,1.8,1.5831665643992126,0.2006,90270.0,801795299.6944339,5867550.0,8960049.97541973,894679.97541973,51.13479548080073,74
upside_recovery,entry_35,35.0,0.0,35.0,6,-16.0,16.5,1.8,0.0,0.42206666666666665,189930.0,1363511992.0070586,6647550.0,18061464.576981723,10776094.576981723,27.534120643508086,74
upside_recovery,subsidized_65_to_20,65.0,45.0,20.0,7,-16.0,16.5,1.8,1.220742950146363,0.5613333333333334,252600.0,1611513452.7333963,5052000.0,22979335.36092463,14098415.360924631,15.733783224861762,74
upside_recovery,standard_65,65.0,0.0,65.0,5,-16.0,16.5,1.8,0.984131294052621,0.2096,94320.0,839160366.6378185,6130800.0,9114541.078852296,1312421.0788522959,51.05262182524539,75
upside_recovery,entry_35,35.0,0.0,35.0,6,-16.0,16.5,1.8,0.0,0.4195333333333333,188790.0,1362593831.8442857,6607650.0,17471377.582954496,10146107.582954496,27.48987329051675,75
upside_recovery,subsidized_65_to_20,65.0,45.0,20.0,7,-16.0,16.5,1.8,2.3268692902869983,0.5321333333333333,239460.0,1545933682.4761655,4789200.0,21105569.943072826,11961849.943072826,15.708499023152427,75
upside_recovery,standard_65,65.0,0.0,65.0,5,-16.0,16.5,1.8,1.7083029327952783,0.1988,89460.0,792296022.0714128,5814900.0,8612323.612299219,494303.6122992188,51.09914398581902,76
upside_recovery,entry_35,35.0,0.0,35.0,6,-16.0,16.5,1.8,0.48411054690133076,0.40913333333333335,184110.0,1325834295.9795198,6443850.0,16965592.160763144,9476522.160763144,27.514923684671782,76
upside_recovery,subsidized_65_to_20,65.0,45.0,20.0,7,-16.0,16.5,1.8,2.3624540192798227,0.5307333333333333,238829.99999999997,1535991664.5695944,4776599.999999999,21116201.180306762,11959881.180306762,15.72281353409816,76
upside_recovery,standard_65,65.0,0.0,65.0,5,-16.0,16.5,1.8,1.374954427953021,0.20173333333333332,90780.0,808067113.1082532,5900700.0,8891404.183886483,859184.1838864833,51.093866990526145,77
upside_recovery,entry_35,35.0,0.0,35.0,6,-16.0,16.5,1.8,1.4167873089434588,0.3822,171990.0,1257448705.7423334,6019650.0,15959825.15004158,8046555.15004158,27.512082225667925,77
upside_recovery,subsidized_65_to_20,65.0,45.0,20.0,7,-16.0,16.5,1.8,1.1528096766495255,0.5613333333333334,252600.0,1606340459.8907444,5052000.0,22420098.480330914,13539178.480330914,15.721189843238811,77
upside_recovery,standard_65,65.0,0.0,65.0,5,-16.0,16.5,1.8,2.8311170907573002,0.18606666666666666,83730.0,754894207.2937919,5442450.0,8088212.474112257,-402257.52588774264,50.95122705580264,78
upside_recovery,entry_35,35.0,0.0,35.0,6,-16.0,16.5,1.8,1.8652381752858165,0.37173333333333336,167280.0,1230792928.703839,5854800.0,15153241.983311594,7075121.9833115935,27.43527610697065,78
upside_recovery,subsidized_65_to_20,65.0,45.0,20.0,7,-16.0,16.5,1.8,1.200797897471369,0.5618666666666666,252839.99999999997,1610084854.427438,5056799.999999999,22075250.78211546,13199130.78211546,15.677300632554656,78
upside_recovery,standard_65,65.0,0.0,65.0,5,-16.0,16.5,1.8,0.9858102360755988,0.208,93600.0,833929722.6125845,6084000.0,9119589.008305445,1270669.0083054453,50.98212588020338,79
upside_recovery,entry_35,35.0,0.0,35.0,6,-16.0,16.5,1.8,1.113692980936119,0.38906666666666667,175080.0,1279785923.3612244,6127800.0,16015164.612796187,8210044.612796187,27.45191393549413,79
upside_recovery,subsidized_65_to_20,65.0,45.0,20.0,7,-16.0,16.5,1.8,1.1591207349145878,0.5618666666666666,252839.99999999997,1611281088.752907,5056799.999999999,22216410.515208393,13340290.515208393,15.6868079631395,79
